Data,Programa,Episódio,Media
09/02/2026,Táxi do Gugu,ET,07af3fb1-828f-46fc-abf5-39e1fa1c0726
09/02/2026,Astros,Programa de 24/09/2008,6352184330112
09/02/2026,TV Animal,Programa de 18/03/1990,6374743227112
09/02/2026,Táxi do Gugu,27. Táxi do terror,6368326050112
10/02/2026,Eliana & Cia,Programa 04/09/1997,0c8c214e-f259-4d97-8e16-36ea6b17446f
10/02/2026,Táxi do Gugu,Gugu demitido ,c73b2d09-9ec4-4ecb-9509-cc6639bdc686
10/02/2026,Programa Livre,Programa de 12/04/1993,1a550d6b-92c7-47c2-86fe-d20c5fe71334
10/02/2026,Casos de Família,Programa de 22/05/2009,6371486615112
10/02/2026,Máquina da Fama,Programa de 12/05/2014,6375769175112
10/02/2026,Passa ou Repassa,Programa de 22/05/1994,6369850734112
10/02/2026,Show do Milhão,Programa de 22/02/2001,6375096480112
10/02/2026,Sete Meio ,Programa de 04/05/2003,6376082290112
10/02/2026,Táxi do Gugu,Motorista dorminhoco ,c9efc111-b066-459d-8368-48a9fd40a93a
10/02/2026,Programa do Ratinho,Programa de 28/09/98,98008609_programadoratinho_1998_017_01
10/02/2026,Táxi do Gugu,29. Pomba da paz,6368326153112
11/02/2026,Eliana & Cia,Programa 05/09/1997,8c030faa-7bc2-4140-ab9a-699ba8c4bef9
11/02/2026,Táxi do Gugu,Espuma,bf322393-cda3-4156-a458-5a8f6813fccf
11/02/2026,Programa Livre,Programa de 14/04/1993,9334ced0-50df-4412-9682-6cbeb0a8b488
11/02/2026,Casos de Família,Programa de 25/05/2009,6371926870112
11/02/2026,Canta e Dança Minha Gente,Programa de 31/12/2000,6365589445112
11/02/2026,TV Animal,Programa de 10/11/1995,6365678672112
11/02/2026,Show do Milhão,Programa de 25/02/2001,6375094625112
11/02/2026,Porta da Esperança,Programa de 29/03/1987,6362545141112
11/02/2026,Táxi do Gugu,O comilão ,c3d7252d-43f4-4f00-9522-8177e51260f0
11/02/2026,Programa do Ratinho,Programa de 29/09/98,98008609_programadoratinho_1998_018_01
12/02/2026,Eliana & Cia,Programa de 08/09/1997,f8766d1d-effd-4436-8fad-fa1750f2c3f7
12/02/2026,Táxi do Gugu,ET,07af3fb1-828f-46fc-abf5-39e1fa1c0726
12/02/2026,Programa Livre,Programa de 20/04/1993,f4f45b98-5eff-406e-8af2-724afc364da6
12/02/2026,Casos de Família,Programa de 26/05/2009,6371929525112
12/02/2026,Táxi do Gugu,Fumaça,de0ccac5-a0dd-4096-86aa-3e3fd0388cfc
12/02/2026,Vamos Nessa,Programa de 04/07/1982,6375689601112
12/02/2026,Passa ou Repassa,Programa de 13/10/1995,6366910994112
12/02/2026,Táxi do Gugu,54. Aranha,6368324479112
12/02/2026,Show do Milhão,Programa de 28/02/2001,6375094438112
12/02/2026,Tentação,Programa de 16/04/1995,6372036696112
12/02/2026,Programa do Ratinho,Programa de 30/09/98,98008609_programadoratinho_1998_019_01
12/02/2026,Táxi do Gugu,Espuma,bf322393-cda3-4156-a458-5a8f6813fccf
13/02/2026,Eliana & Cia,Programa de 09/09/1997,81ff4497-68ab-488f-abac-7e7da512c77d
13/02/2026,Táxi do Gugu,Espuma,bf322393-cda3-4156-a458-5a8f6813fccf
13/02/2026,Programa Livre,Programa de 26/04/1993,29cf56ed-c2bd-415c-8f36-e44749bdd656
13/02/2026,Casos de Família,Programa de 27/05/2009,6371927870112
13/02/2026,Táxi do Gugu,O escapamento,83a5bf88-48fb-47fe-8d7f-6720e4a2c20b
13/02/2026,Canta e Dança Minha Gente,Programa de 07/01/2001,6366289157112
13/02/2026,TV Animal,Programa de 30/05/1996,6366550353112
13/02/2026,Táxi do Gugu,18. A granada,6368326538112
13/02/2026,Show do Milhão,Programa de 01/03/2001,14f93dcf-41b6-4e29-87b4-2eb5995b9895
13/02/2026,Gol Show,Programa de 26/10/1997,6362802645112
13/02/2026,Programa do Ratinho,Programa de 01/10/98,98008609_programadoratinho_1998_020_01
14/02/2026,Eliana & Cia,Programa de 10/09/1997,be521ecc-f952-4e97-abb2-512d7b6e4a55
14/02/2026,Bom dia & Cia com Jacky ,Programa de 02/11/1998,02aed192-08aa-4e66-b9d3-0136a7781485
14/02/2026,Show Maravilha,Programa de 05/04/1991,6366374949112
14/02/2026,Programa Sergio Mallandro,Programa de 24/07/1995,6370288947112
14/02/2026,Casa da Angélica,Programa de 08/08/1994,6367828889112
14/02/2026,Fantasia,Programa de 13/01/1998,6376021726112
14/02/2026,Em Nome do Amor,Programa de 14/05/1995,6370463540112
14/02/2026,Viva a Noite,Programa de 07/01/1989,6348751762112
14/02/2026,Fala Dercy,Programa de 01/02/2000,6363301845112
14/02/2026,Táxi do Gugu,3. A Lotação,6368325066112
15/02/2026,Show de Calouros,Programa de 03/01/1988,6372114478112
15/02/2026,Topa Tudo Por Dinheiro,Programa de 23/06/1991,6363255390112
15/02/2026,Domingo no Parque,Programa de 29/11/1987,6366374122112
15/02/2026,Curtindo uma Viagem,Programa de 13/01/2002,6352181805112
15/02/2026,Domingo Legal,Programa de 03/10/1993,6365248135112
15/02/2026,Programa Silvio Santos,Programa de 02/08/2009,6375503996112
15/02/2026,Programa do Ratinho,Programa de 10/09/1998,6375930156112
15/02/2026,Programa do Ratinho,Programa de 11/09/1998,6375931134112
15/02/2026,Programa do Ratinho,Programa de 12/09/1998,6376299016112
15/02/2026,Programa do Ratinho,Programa de 08/09/1998,6375650710112
15/02/2026,"Ratinho, Sem Filtro  ",1. Um cara popular,6377533622112
15/02/2026,"Ratinho, Sem Filtro  ",2. Essa família é massa,6377531360112
15/02/2026,"Ratinho, Sem Filtro  ","3. Vem pra cá, Ratinho!",6377532132112
16/02/2026,Eliana & Cia,Programa de 11/09/1997,ec719c40-731d-4245-b559-d56c1f4f6355
16/02/2026,Táxi do Gugu,Espuma,bf322393-cda3-4156-a458-5a8f6813fccf
16/02/2026,Programa Livre,Programa de 17/05/1993,1e243728-a8d9-47e7-8ecd-a9b76021688b
16/02/2026,Casos de Família,Programa de 01/06/2009,6372464454112
16/02/2026,Astros,Programa de 01/10/2008,6352182938112
16/02/2026,TV Animal,Programa de 03/06/1990,6374744593112
16/02/2026,Show do Milhão,Programa de 04/03/2001,7d44400c-128b-4b51-82da-347d68173b96
16/02/2026,Rei Majestade,Programa de 04/10/2006,6375536724112
16/02/2026,Programa do Ratinho,Programa de 03/10/98,98008609_programadoratinho_1998_022_01
16/02/2026,Táxi do Gugu,5. Arrancar Braço,6368324586112
16/02/2026,Táxi do Gugu,28. Mala de dinheiro,6368325363112
17/02/2026,Eliana & Cia,Programa de 12/09/1997,da70f3a2-7d68-42d0-8c17-98e6d192770a
17/02/2026,Programa Livre,Programa de 19/05/1993,d7fb0b29-aea4-4c13-a2af-461e8b7ad8a8
17/02/2026,Casos de Família,Programa de 02/06/2009,6372465147112
17/02/2026,Máquina da Fama,Programa de 19/05/2014,6375769949112
17/02/2026,Passa ou Repassa,Programa de 03/07/1994,6362205742112
17/02/2026,Táxi do Gugu,O escapamento,83a5bf88-48fb-47fe-8d7f-6720e4a2c20b
17/02/2026,Show do Milhão,Programa de 07/03/2001,287840f5-be89-43d6-8df3-4750b78a11b0
17/02/2026,Sete Meio ,Programa de 11/05/2003,6376345456112
17/02/2026,Programa do Ratinho,Programa de 05/10/98,98008609_programadoratinho_1998_023_01
18/02/2026,Eliana & Cia,Programa de 15/09/1997,f45ad4c7-0ea3-4396-9f56-a19e1cd42f92
18/02/2026,Programa Livre,Programa de 24/05/1993,007ec512-f896-4ba1-a6a8-2424d7f19559
18/02/2026,Casos de Família,Programa de 03/06/2009,6372464945112
18/02/2026,Canta e Dança Minha Gente,Programa de 14/01/2001,6366290028112
18/02/2026,TV Animal,Programa de 13/11/1995,6365678168112
18/02/2026,Show do Milhão,Programa de 08/03/2001,30112c3f-ba2d-4f85-ab65-b6594f633cd9
18/02/2026,Porta da Esperança,Programa de 12/04/1987,6362545919112
18/02/2026,Programa do Ratinho,Programa de 06/10/98,98008609_programadoratinho_1998_024_01
19/02/2026,Eliana & Cia,Programa de 16/09/1997,4e03ff65-9b2d-4ae0-9641-2333e0adfb8e
19/02/2026,Programa Livre,Programa de 28/05/1993,82217789-3932-4982-80bd-3a43fb95f365
19/02/2026,Casos de Família,Programa de 04/06/2009,6372465542112
19/02/2026,Vamos Nessa,Programa de 30/01/1983,6375688728112
19/02/2026,Passa ou Repassa,Programa de 16/10/1995,6366912448112
19/02/2026,Show do Milhão,Programa de 11/03/2001,8abc1419-a83f-4517-86fe-112de9ec3558
19/02/2026,Tentação,Programa de 23/04/1995,6372035718112
19/02/2026,Programa do Ratinho,Programa de 07/10/98,98008609_programadoratinho_1998_025_01
19/02/2026,Eliana & Cia,Programa de 15/09/1997,f45ad4c7-0ea3-4396-9f56-a19e1cd42f92
20/02/2026,Eliana & Cia,Programa de 17/09/1997,74925bf2-0d50-41f5-bc1d-580a77c82ab9
20/02/2026,Táxi do Gugu,9. Os pestinhas,6368326356112
20/02/2026,Programa Livre,Programa de 09/06/1993,57dd9b63-194f-4d69-9627-c962c1db6606
20/02/2026,Casos de Família,Programa de 05/06/2009,6372463991112
20/02/2026,Canta e Dança Minha Gente,Programa de 21/01/2001,6366289356112
20/02/2026,TV Animal,Programa de 31/05/1996,6366548895112
20/02/2026,Show do Milhão,Programa de 14/03/2001,793dd998-c684-4d0f-bfaf-5a4c242fdfa9
20/02/2026,Gol Show,Programa de 02/11/1997,6362805171112
20/02/2026,Programa do Ratinho,Programa de 08/10/1998,d02f14bb-07e3-4e5a-a7d3-738019394e8d
21/02/2026,Eliana & Cia,Programa de 18/09/1997,1a4f1bd9-7231-4c01-9375-885d2de80841
21/02/2026,Bom dia & Cia com Jacky ,Programa de 03/11/1998,c9954905-a8c8-430b-83da-78b1010baa52
21/02/2026,Programa Sergio Mallandro,Programa de 25/07/1995,6370288562112
21/02/2026,Fantasia,Programa de 14/01/1998,6376793192112
21/02/2026,Em Nome do Amor,Programa de 04/06/1995,6370477420112
21/02/2026,Viva a Noite,Programa de 14/01/1989,6349825691112
21/02/2026,Show Maravilha,Programa de 06/04/1991,6366373797112
21/02/2026,Casa da Angélica,Programa de 09/08/1994,6367829589112
22/02/2026,Táxi do Gugu,113. A boneca,6368324482112
22/02/2026,Domingo no Parque,Programa de 10/01/1988,6367903772112
22/02/2026,Curtindo uma Viagem,Programa de 20/01/2002,6352181410112
22/02/2026,Domingo Legal,Programa de 10/10/1993,6365247350112
22/02/2026,Topa Tudo Por Dinheiro,Programa de 30/06/1991,6363256080112
22/02/2026,Programa Silvio Santos,Programa de 09/08/2009,6375769938112
22/02/2026,Show de Calouros,Programa de 21/02/1988,6372114775112
22/02/2026,Táxi do Gugu,ET,07af3fb1-828f-46fc-abf5-39e1fa1c0726
23/02/2026,Eliana & Cia,Programa de 19/09/1997,d435e674-c545-4c25-820a-9220f95498e1
23/02/2026,Programa Livre,Programa de 10/06/1993,994a9415-43a1-442c-b839-7ba9297f1e06
23/02/2026,Casos de Família,Programa de 08/06/2009,6372518399112
23/02/2026,Astros,Programa de 08/10/2008,6352181470112
23/02/2026,TV Animal,Programa de 30/10/1988,6348823964112
23/02/2026,Show do Milhão,Programa de 15/03/2001,954b777d-8c6f-464e-81d0-57694833a06f
23/02/2026,Rei Majestade,Programa de 02/04/2006,6370873119112
23/02/2026,Programa do Ratinho,Programa de 09/10/98,98008609_programadoratinho_1998_027_01
24/02/2026,Eliana & Cia,Programa de 22/09/1997,8e6a0821-682b-49bc-b81f-ed5e730fc62d
24/02/2026,Programa Livre,Programa de 11/06/1993,352ab7e2-1182-4a97-9ecb-93c24bd2aef7
24/02/2026,Casos de Família,Programa de 09/06/2009,6372904265112
24/02/2026,Máquina da Fama,Programa de 26/05/2014,6375768881112
24/02/2026,Passa ou Repassa,Programa de 24/07/1994,6362204970112
24/02/2026,Show do Milhão,Programa de 18/03/2001,f9d3ecda-9320-4b52-92c5-10866d0d88e5
24/02/2026,Sete Meio ,Programa de 18/05/2003,6376343597112
24/02/2026,Programa do Ratinho,Programa de 10/10/98,98008609_programadoratinho_1998_028_01
24/02/2026,Táxi do Gugu,60. A macacada,6368326437112
25/02/2026,Eliana & Cia,Programa de 23/09/1997,2e1e7deb-c2ee-4870-8413-22b2ff66197b
25/02/2026,Programa Livre,Programa de 14/06/1993,c63833f1-f769-4f44-b981-ded41d2aa870
25/02/2026,Casos de Família,Programa de 10/06/2009,6372902118112
25/02/2026,Canta e Dança Minha Gente,Programa de 28/01/2001,6366290214112
25/02/2026,TV Animal,Programa de 14/11/1995,6365677802112
25/02/2026,Show do Milhão,Programa de 21/03/2001,3b386868-4442-4c5d-ab47-837ff25c0a53
25/02/2026,Porta da Esperança,Programa de 19/04/1987,6362544952112
25/02/2026,Programa do Ratinho,Programa de 12/10/98,98008609_programadoratinho_1998_029_01
25/02/2026,Táxi do Gugu,18. A granada,6368326538112
25/02/2026,Táxi do Gugu,Fumaça,de0ccac5-a0dd-4096-86aa-3e3fd0388cfc
26/02/2026,Eliana & Cia,Programa de 23/09/1997,2e1e7deb-c2ee-4870-8413-22b2ff66197b
26/02/2026,Eliana & Cia,Programa de 24/09/1997,dd76258c-542a-489d-9516-86b12445d1b6
26/02/2026,Programa Livre,Programa de 17/06/1993,c4938cc4-339d-4446-bba9-e3f3a4992f28
26/02/2026,Casos de Família,Programa de 11/06/2009,6372902021112
26/02/2026,Vamos Nessa,Programa de 03/04/1983,6375690688112
26/02/2026,Táxi do Gugu,27. Táxi do terror,6368326050112
26/02/2026,Passa ou Repassa,Programa de 27/11/1995,6366912348112
26/02/2026,Show do Milhão,Programa de 22/03/2001,c9b72d54-3b52-4ffc-acb4-a610429ba133
26/02/2026,Tentação,Programa de 30/04/1995,6372037097112
26/02/2026,Programa do Ratinho,Programa de 13/10/98,98008609_programadoratinho_1998_030_01
27/02/2026,Eliana & Cia,Programa de 24/09/1997,dd76258c-542a-489d-9516-86b12445d1b6
27/02/2026,Eliana & Cia,Programa de 25/09/1997,86586e18-1580-4d13-ab30-a45c835be74c
27/02/2026,Programa Livre,Programa de 20/07/1993,7067c3b8-13b2-4f8d-a603-0a7dcc23f5f3
27/02/2026,Casos de Família,Programa de 12/06/2009,6372902703112
27/02/2026,Canta e Dança Minha Gente,Programa de 04/02/2001,6366290801112
27/02/2026,TV Animal,Programa de 03/06/1996,6366549007112
27/02/2026,Show do Milhão,Programa de 25/03/2001,9ac9246f-1468-48f1-bab0-b5515ad5ff54
27/02/2026,Gol Show,Programa de 16/11/1997,6362805174112
27/02/2026,Programa do Ratinho,Programa de 14/10/98,98008609_programadoratinho_1998_031_01
27/02/2026,Táxi do Gugu,56. A turma do barulho,6368323301112
28/02/2026,Eliana & Cia,Programa de 26/09/1997,dcccab83-dada-4c4c-af7a-fa57c2a01ba7
28/02/2026,Bom dia & Cia com Jacky ,Programa de 04/11/1998,f2e33c0b-8b72-4658-94d4-f5c0945d02bb
28/02/2026,Casa da Angélica,Programa de 10/08/1994,6368819889112
28/02/2026,Fantasia,Programa de 15/01/1998,6376793690112
28/02/2026,Em Nome do Amor,Programa de 16/07/1995,6370479220112
28/02/2026,Viva a Noite,Programa de 21/01/1989,6352916886112
28/02/2026,Show Maravilha,Programa de 23/04/1991,6366375229112
28/02/2026,Programa Sergio Mallandro,Programa de 26/07/1995,6370288360112
01/03/2026,Topa Tudo Por Dinheiro,Programa de 23/06/1991,6363255390112
01/03/2026,Domingo no Parque,Programa de 29/11/1987,6366374122112
01/03/2026,Curtindo uma Viagem,Programa de 13/01/2002,6352181805112
01/03/2026,Domingo Legal,Programa de 03/10/1993,6365248135112
01/03/2026,Programa Silvio Santos,Programa de 02/08/2009,6375503996112
01/03/2026,Show de Calouros,Programa de 03/01/1988,6372114478112
02/03/2026,Táxi do Gugu,O escapamento,83a5bf88-48fb-47fe-8d7f-6720e4a2c20b
02/03/2026,Eliana & Cia,Programa de 29/09/1997,41dabaa2-4ccb-41e8-a92f-88d5bb1dd93b
02/03/2026,Casos de Família,Programa de 15/06/2009,6372903334112
02/03/2026,Astros,Programa de 15/10/2008,6352184523112
02/03/2026,TV Animal,Programa de 06/11/1988,6348822882112
02/03/2026,Show do Milhão,Programa de 11/04/2001,ad5e744d-9422-4e63-847e-abd6eb2af7f7
02/03/2026,Rei Majestade,Programa de 09/04/2006,6370874099112
02/03/2026,Programa do Ratinho,Programa de 15/10/98,98008609_programadoratinho_1998_032_01
02/03/2026,Programa Livre,Programa de 12/08/1993,5e2b6d1b-57e2-4ca7-9ba7-49823bc3a8d2
03/03/2026,Eliana & Cia,Programa de 30/09/1997,2ffddfe7-3191-4bcc-960f-bc9ea86eecf8
03/03/2026,Programa Livre,Programa de 14/08/1993,aa65ea94-eabb-45bf-9ec7-b24c9c4c21d6
03/03/2026,Casos de Família,Programa de 16/06/2009,6372905385112
03/03/2026,Máquina da Fama,Programa de 02/06/2014,6375769774112
03/03/2026,Show do Milhão,Programa de 12/04/2001,cd2a836a-9473-4509-a1ea-43dadc60cf60
03/03/2026,Sete Meio ,Programa de 25/05/2003,6376343999112
03/03/2026,Programa do Ratinho,Programa de 16/10/98,98008609_programadoratinho_1998_033_01
03/03/2026,Passa ou Repassa,Programa de 31/07/1994,6362513444112
03/03/2026,Táxi do Gugu,Motorista dorminhoco ,c9efc111-b066-459d-8368-48a9fd40a93a
04/03/2026,Eliana & Cia,Programa de 01/10/1997,005bbfac-a252-4792-9d23-6dc5b9e7bf45
04/03/2026,Táxi do Gugu,ET,07af3fb1-828f-46fc-abf5-39e1fa1c0726
04/03/2026,Programa Livre,Programa de 18/08/1993,86c60ba1-00d8-45a9-847f-95274fcaac6b
04/03/2026,Casos de Família,Programa de 17/06/2009,6372905475112
04/03/2026,Táxi do Gugu,3. A Lotação,6368325066112
04/03/2026,Canta e Dança Minha Gente,Programa de 21/01/2001,6366289356112
04/03/2026,TV Animal,Programa de 15/11/1995,6365677978112
04/03/2026,Show do Milhão,Programa de 15/04/2001,6c44d0b9-3ed3-423b-af02-6c6460da2620
04/03/2026,Porta da Esperança,Programa de 10/05/1987,6362543479112
04/03/2026,Programa do Ratinho,Programa de 17/10/98,98008609_programadoratinho_1998_034_01
05/03/2026,Eliana & Cia,Programa de 01/10/1997,005bbfac-a252-4792-9d23-6dc5b9e7bf45
05/03/2026,Eliana & Cia,Programa de 02/10/1997,c3207de3-4054-4380-99d0-1d27955ecc03
05/03/2026,Programa Livre,Programa de 19/08/1993,19006fd5-b71c-4632-b19c-010a2b4b0eb3
05/03/2026,Casos de Família,Programa de 18/06/2009,6373494544112
05/03/2026,Vamos Nessa,Programa de 07/07/1983,6375688623112
05/03/2026,Passa ou Repassa,Programa de 28/11/1995,6366911293112
05/03/2026,Táxi do Gugu,9. Os pestinhas,6368326356112
05/03/2026,Show do Milhão,Programa de 28/03/2001,709a8e22-fef0-4dc6-ad77-ec858d744454
05/03/2026,Tentação,Programa de 07/05/1995,6372036415112
05/03/2026,Programa do Ratinho,Programa de 19/10/98,98008609_programadoratinho_1998_035_01
